"SIGLA_UF","COD_MUN_TSE","COD_MUN_IBGE","NOME_UF","CODIGO_MESO","NOME_MESO","CODIGO_MICRO","NOME_MICRO","NOME_MUNICIPIO","CODIGO_MACRO","NOME_MACRO"
"MT","89843",5107792,"Mato Grosso","2","Nordeste Mato-grossense","10","Canarana","Santo Antônio do Leste","5","Centro-Oeste"
"MT","91553",5107800,"Mato Grosso","4","Centro-Sul Mato-grossense","17","Cuiabá","Santo Antônio do Leverger","5","Centro-Oeste"
"MT","91839",5107859,"Mato Grosso","2","Nordeste Mato-grossense","9","Norte Araguaia","São Félix do Araguaia","5","Centro-Oeste"
"MT","90727",5107875,"Mato Grosso","1","Norte Mato-grossense","4","Parecis","Sapezal","5","Centro-Oeste"
"MT","90921",5107883,"Mato Grosso","2","Nordeste Mato-grossense","9","Norte Araguaia","Serra Nova Dourada","5","Centro-Oeste"
"MT","89850",5107909,"Mato Grosso","1","Norte Mato-grossense","7","Sinop","Sinop","5","Centro-Oeste"
"MT","98930",5107925,"Mato Grosso","1","Norte Mato-grossense","6","Alto Teles Pires","Sorriso","5","Centro-Oeste"
"MT","90220",5107941,"Mato Grosso","1","Norte Mato-grossense","5","Arinos","Tabaporã","5","Centro-Oeste"
"MT","91855",5107958,"Mato Grosso","3","Sudoeste Mato-grossense","13","Tangará da Serra","Tangará da Serra","5","Centro-Oeste"
"MT","90689",5108006,"Mato Grosso","1","Norte Mato-grossense","6","Alto Teles Pires","Tapurah","5","Centro-Oeste"
"MT","98957",5108055,"Mato Grosso","1","Norte Mato-grossense","3","Colíder","Terra Nova do Norte","5","Centro-Oeste"
"MT","91618",5108105,"Mato Grosso","5","Sudeste Mato-grossense","20","Tesouro","Tesouro","5","Centro-Oeste"
"MT","91634",5108204,"Mato Grosso","5","Sudeste Mato-grossense","20","Tesouro","Torixoréu","5","Centro-Oeste"
"MT","90840",5108303,"Mato Grosso","1","Norte Mato-grossense","7","Sinop","União do Sul","5","Centro-Oeste"
"MT","91022",5108352,"Mato Grosso","3","Sudoeste Mato-grossense","12","Alto Guaporé","Vale de São Domingos","5","Centro-Oeste"
"MT","91677",5108402,"Mato Grosso","4","Centro-Sul Mato-grossense","17","Cuiabá","Várzea Grande","5","Centro-Oeste"
"MT","98973",5108501,"Mato Grosso","1","Norte Mato-grossense","7","Sinop","Vera","5","Centro-Oeste"
"MT","98990",5108600,"Mato Grosso","2","Nordeste Mato-grossense","9","Norte Araguaia","Vila Rica","5","Centro-Oeste"
"MT","90140",5108808,"Mato Grosso","1","Norte Mato-grossense","3","Colíder","Nova Guarita","5","Centro-Oeste"
"MT","90166",5108857,"Mato Grosso","4","Centro-Sul Mato-grossense","15","Alto Paraguai","Nova Marilândia","5","Centro-Oeste"
"MT","90123",5108907,"Mato Grosso","1","Norte Mato-grossense","5","Arinos","Nova Maringá","5","Centro-Oeste"
"MT","90360",5108956,"Mato Grosso","1","Norte Mato-grossense","2","Alta Floresta","Nova Monte Verde","5","Centro-Oeste"
"GO","93360",5200050,"Goiás","3","Centro Goiano","10","Goiânia","Abadia de Goiás","5","Centro-Oeste"
"GO","92010",5200100,"Goiás","4","Leste Goiano","12","Entorno de Brasília","Abadiânia","5","Centro-Oeste"
"GO","96458",5200134,"Goiás","5","Sul Goiano","14","Vale do Rio dos Bois","Acreúna","5","Centro-Oeste"
"GO","96911",5200159,"Goiás","3","Centro Goiano","9","Anicuns","Adelândia","5","Centro-Oeste"
"GO","96938",5200175,"Goiás","4","Leste Goiano","12","Entorno de Brasília","Água Fria de Goiás","5","Centro-Oeste"
"GO","92037",5200209,"Goiás","5","Sul Goiano","15","Meia Ponte","Água Limpa","5","Centro-Oeste"
"GO","93343",5200258,"Goiás","4","Leste Goiano","12","Entorno de Brasília","Águas Lindas de Goiás","5","Centro-Oeste"
"GO","92053",5200308,"Goiás","4","Leste Goiano","12","Entorno de Brasília","Alexânia","5","Centro-Oeste"
"GO","92096",5200506,"Goiás","5","Sul Goiano","15","Meia Ponte","Aloândia","5","Centro-Oeste"
"GO","92940",5200555,"Goiás","2","Norte Goiano","4","Porangatu","Alto Horizonte","5","Centro-Oeste"
"GO","92118",5200605,"Goiás","2","Norte Goiano","5","Chapada dos Veadeiros","Alto Paraíso de Goiás","5","Centro-Oeste"
"GO","92150",5200803,"Goiás","4","Leste Goiano","11","Vão do Paranã","Alvorada do Norte","5","Centro-Oeste"
"GO","93386",5200829,"Goiás","2","Norte Goiano","4","Porangatu","Amaralina","5","Centro-Oeste"
"GO","96610",5200852,"Goiás","3","Centro Goiano","9","Anicuns","Americano do Brasil","5","Centro-Oeste"
"GO","92177",5200902,"Goiás","3","Centro Goiano","8","Iporá","Amorinópolis","5","Centro-Oeste"
"GO","92215",5201108,"Goiás","3","Centro Goiano","7","Anápolis","Anápolis","5","Centro-Oeste"
"GO","92231",5201207,"Goiás","5","Sul Goiano","17","Catalão","Anhanguera","5","Centro-Oeste"
"GO","92258",5201306,"Goiás","3","Centro Goiano","9","Anicuns","Anicuns","5","Centro-Oeste"
"GO","92274",5201405,"Goiás","3","Centro Goiano","10","Goiânia","Aparecida de Goiânia","5","Centro-Oeste"
"GO","93009",5201454,"Goiás","5","Sul Goiano","13","Sudoeste de Goiás","Aparecida do Rio Doce","5","Centro-Oeste"
"GO","92290",5201504,"Goiás","5","Sul Goiano","13","Sudoeste de Goiás","Aporé","5","Centro-Oeste"
"GO","92312",5201603,"Goiás","3","Centro Goiano","7","Anápolis","Araçu","5","Centro-Oeste"
"GO","92339",5201702,"Goiás","1","Noroeste Goiano","3","Aragarças","Aragarças","5","Centro-Oeste"
"GO","92355",5201801,"Goiás","3","Centro Goiano","10","Goiânia","Aragoiânia","5","Centro-Oeste"
"GO","96695",5202155,"Goiás","1","Noroeste Goiano","2","Rio Vermelho","Araguapaz","5","Centro-Oeste"
"GO","96717",5202353,"Goiás","1","Noroeste Goiano","3","Aragarças","Arenópolis","5","Centro-Oeste"
"GO","92495",5202502,"Goiás","1","Noroeste Goiano","2","Rio Vermelho","Aruanã","5","Centro-Oeste"
"GO","92517",5202601,"Goiás","3","Centro Goiano","9","Anicuns","Aurilândia","5","Centro-Oeste"
"GO","92550",5202809,"Goiás","3","Centro Goiano","9","Anicuns","Avelinópolis","5","Centro-Oeste"
"GO","92614",5203104,"Goiás","1","Noroeste Goiano","3","Aragarças","Baliza","5","Centro-Oeste"
"GO","92630",5203203,"Goiás","3","Centro Goiano","6","Ceres","Barro Alto","5","Centro-Oeste"
"GO","92657",5203302,"Goiás","3","Centro Goiano","10","Goiânia","Bela Vista de Goiás","5","Centro-Oeste"
"GO","92673",5203401,"Goiás","1","Noroeste Goiano","3","Aragarças","Bom Jardim de Goiás","5","Centro-Oeste"
"GO","92690",5203500,"Goiás","5","Sul Goiano","15","Meia Ponte","Bom Jesus de Goiás","5","Centro-Oeste"
"GO","92029",5203559,"Goiás","3","Centro Goiano","10","Goiânia","Bonfinópolis","5","Centro-Oeste"
"GO","93408",5203575,"Goiás","2","Norte Goiano","4","Porangatu","Bonópolis","5","Centro-Oeste"
"GO","92711",5203609,"Goiás","3","Centro Goiano","7","Anápolis","Brazabrantes","5","Centro-Oeste"
"GO","92754",5203807,"Goiás","1","Noroeste Goiano","2","Rio Vermelho","Britânia","5","Centro-Oeste"
"GO","92770",5203906,"Goiás","5","Sul Goiano","15","Meia Ponte","Buriti Alegre","5","Centro-Oeste"
"GO","93106",5203939,"Goiás","3","Centro Goiano","9","Anicuns","Buriti de Goiás","5","Centro-Oeste"
"GO","93262",5203962,"Goiás","4","Leste Goiano","11","Vão do Paranã","Buritinópolis","5","Centro-Oeste"
"GO","92797",5204003,"Goiás","4","Leste Goiano","12","Entorno de Brasília","Cabeceiras","5","Centro-Oeste"
"GO","92819",5204102,"Goiás","5","Sul Goiano","18","Quirinópolis","Cachoeira Alta","5","Centro-Oeste"
"GO","92835",5204201,"Goiás","3","Centro Goiano","8","Iporá","Cachoeira de Goiás","5","Centro-Oeste"
"GO","96733",5204250,"Goiás","5","Sul Goiano","15","Meia Ponte","Cachoeira Dourada","5","Centro-Oeste"
"GO","92851",5204300,"Goiás","5","Sul Goiano","18","Quirinópolis","Caçu","5","Centro-Oeste"
"GO","92878",5204409,"Goiás","5","Sul Goiano","13","Sudoeste de Goiás","Caiapônia","5","Centro-Oeste"
"GO","92894",5204508,"Goiás","5","Sul Goiano","15","Meia Ponte","Caldas Novas","5","Centro-Oeste"
"GO","93122",5204557,"Goiás","3","Centro Goiano","10","Goiânia","Caldazinha","5","Centro-Oeste"
"GO","92916",5204607,"Goiás","5","Sul Goiano","14","Vale do Rio dos Bois","Campestre de Goiás","5","Centro-Oeste"
"GO","96873",5204656,"Goiás","2","Norte Goiano","4","Porangatu","Campinaçu","5","Centro-Oeste"
"GO","92932",5204706,"Goiás","2","Norte Goiano","4","Porangatu","Campinorte","5","Centro-Oeste"
"GO","92959",5204805,"Goiás","5","Sul Goiano","17","Catalão","Campo Alegre de Goiás","5","Centro-Oeste"
"GO","93580",5204854,"Goiás","3","Centro Goiano","7","Anápolis","Campo Limpo de Goiás","5","Centro-Oeste"
"GO","92975",5204904,"Goiás","2","Norte Goiano","5","Chapada dos Veadeiros","Campos Belos","5","Centro-Oeste"
"GO","92061",5204953,"Goiás","2","Norte Goiano","4","Porangatu","Campos Verdes","5","Centro-Oeste"
"GO","92991",5205000,"Goiás","3","Centro Goiano","6","Ceres","Carmo do Rio Verde","5","Centro-Oeste"
"GO","92967",5205059,"Goiás","5","Sul Goiano","13","Sudoeste de Goiás","Castelândia","5","Centro-Oeste"
"GO","93017",5205109,"Goiás","5","Sul Goiano","17","Catalão","Catalão","5","Centro-Oeste"
"GO","93033",5205208,"Goiás","3","Centro Goiano","7","Anápolis","Caturaí","5","Centro-Oeste"
"GO","93050",5205307,"Goiás","2","Norte Goiano","5","Chapada dos Veadeiros","Cavalcante","5","Centro-Oeste"
"GO","93076",5205406,"Goiás","3","Centro Goiano","6","Ceres","Ceres","5","Centro-Oeste"
"GO","92100",5205455,"Goiás","5","Sul Goiano","14","Vale do Rio dos Bois","Cezarina","5","Centro-Oeste"
"GO","92924",5205471,"Goiás","5","Sul Goiano","13","Sudoeste de Goiás","Chapadão do Céu","5","Centro-Oeste"
"GO","93025",5205497,"Goiás","4","Leste Goiano","12","Entorno de Brasília","Cidade Ocidental","5","Centro-Oeste"
"GO","92886",5205513,"Goiás","4","Leste Goiano","12","Entorno de Brasília","Cocalzinho de Goiás","5","Centro-Oeste"
"GO","92126",5205521,"Goiás","2","Norte Goiano","5","Chapada dos Veadeiros","Colinas do Sul","5","Centro-Oeste"
"GO","93157",5205703,"Goiás","3","Centro Goiano","8","Iporá","Córrego do Ouro","5","Centro-Oeste"
"GO","93173",5205802,"Goiás","4","Leste Goiano","12","Entorno de Brasília","Corumbá de Goiás","5","Centro-Oeste"
"GO","93190",5205901,"Goiás","5","Sul Goiano","17","Catalão","Corumbaíba","5","Centro-Oeste"
"GO","93254",5206206,"Goiás","4","Leste Goiano","12","Entorno de Brasília","Cristalina","5","Centro-Oeste"
"GO","93270",5206305,"Goiás","5","Sul Goiano","16","Pires do Rio","Cristianópolis","5","Centro-Oeste"
"GO","93297",5206404,"Goiás","1","Noroeste Goiano","1","São Miguel do Araguaia","Crixás","5","Centro-Oeste"
"GO","93319",5206503,"Goiás","5","Sul Goiano","15","Meia Ponte","Cromínia","5","Centro-Oeste"
"GO","93335",5206602,"Goiás","5","Sul Goiano","17","Catalão","Cumari","5","Centro-Oeste"
"GO","93351",5206701,"Goiás","4","Leste Goiano","11","Vão do Paranã","Damianópolis","5","Centro-Oeste"
"GO","93378",5206800,"Goiás","3","Centro Goiano","7","Anápolis","Damolândia","5","Centro-Oeste"
"GO","93394",5206909,"Goiás","5","Sul Goiano","17","Catalão","Davinópolis","5","Centro-Oeste"
"GO","93432",5207105,"Goiás","1","Noroeste Goiano","3","Aragarças","Diorama","5","Centro-Oeste"
"GO","96750",5207253,"Goiás","5","Sul Goiano","13","Sudoeste de Goiás","Doverlândia","5","Centro-Oeste"
"GO","92207",5207352,"Goiás","5","Sul Goiano","14","Vale do Rio dos Bois","Edealina","5","Centro-Oeste"
"GO","93491",5207402,"Goiás","5","Sul Goiano","14","Vale do Rio dos Bois","Edéia","5","Centro-Oeste"
"GO","93513",5207501,"Goiás","2","Norte Goiano","4","Porangatu","Estrela do Norte","5","Centro-Oeste"
"GO","92223",5207535,"Goiás","1","Noroeste Goiano","2","Rio Vermelho","Faina","5","Centro-Oeste"
"GO","93530",5207600,"Goiás","3","Centro Goiano","8","Iporá","Fazenda Nova","5","Centro-Oeste"
"GO","93572",5207808,"Goiás","3","Centro Goiano","9","Anicuns","Firminópolis","5","Centro-Oeste"
"GO","93599",5207907,"Goiás","4","Leste Goiano","11","Vão do Paranã","Flores de Goiás","5","Centro-Oeste"
"GO","93610",5208004,"Goiás","4","Leste Goiano","12","Entorno de Brasília","Formosa","5","Centro-Oeste"
"GO","93637",5208103,"Goiás","2","Norte Goiano","4","Porangatu","Formoso","5","Centro-Oeste"
"GO","93564",5208152,"Goiás","5","Sul Goiano","16","Pires do Rio","Gameleira de Goiás","5","Centro-Oeste"
"GO","93092",5208301,"Goiás","4","Leste Goiano","11","Vão do Paranã","Divinópolis de Goiás","5","Centro-Oeste"
"GO","93670",5208400,"Goiás","3","Centro Goiano","10","Goiânia","Goianápolis","5","Centro-Oeste"
"GO","93696",5208509,"Goiás","5","Sul Goiano","17","Catalão","Goiandira","5","Centro-Oeste"
"GO","93718",5208608,"Goiás","3","Centro Goiano","6","Ceres","Goianésia","5","Centro-Oeste"
"GO","93734",5208707,"Goiás","3","Centro Goiano","10","Goiânia","Goiânia","5","Centro-Oeste"
"GO","93750",5208806,"Goiás","3","Centro Goiano","10","Goiânia","Goianira","5","Centro-Oeste"
"GO","93777",5208905,"Goiás","1","Noroeste Goiano","2","Rio Vermelho","Goiás","5","Centro-Oeste"
"GO","93793",5209101,"Goiás","5","Sul Goiano","15","Meia Ponte","Goiatuba","5","Centro-Oeste"
"GO","92266",5209150,"Goiás","5","Sul Goiano","18","Quirinópolis","Gouvelândia","5","Centro-Oeste"
"GO","93815",5209200,"Goiás","3","Centro Goiano","10","Goiânia","Guapó","5","Centro-Oeste"
"GO","93149",5209291,"Goiás","3","Centro Goiano","6","Ceres","Guaraíta","5","Centro-Oeste"
"GO","93831",5209408,"Goiás","4","Leste Goiano","11","Vão do Paranã","Guarani de Goiás","5","Centro-Oeste"
"GO","92860",5209457,"Goiás","3","Centro Goiano","6","Ceres","Guarinos","5","Centro-Oeste"
"GO","93874",5209606,"Goiás","3","Centro Goiano","7","Anápolis","Heitoraí","5","Centro-Oeste"
"GO","93890",5209705,"Goiás","3","Centro Goiano","10","Goiânia","Hidrolândia","5","Centro-Oeste"
"GO","93912",5209804,"Goiás","3","Centro Goiano","6","Ceres","Hidrolina","5","Centro-Oeste"
"GO","93939",5209903,"Goiás","4","Leste Goiano","11","Vão do Paranã","Iaciara","5","Centro-Oeste"
"GO","93165",5209937,"Goiás","5","Sul Goiano","15","Meia Ponte","Inaciolândia","5","Centro-Oeste"
"GO","96814",5209952,"Goiás","5","Sul Goiano","14","Vale do Rio dos Bois","Indiara","5","Centro-Oeste"
"GO","93955",5210000,"Goiás","3","Centro Goiano","7","Anápolis","Inhumas","5","Centro-Oeste"
"GO","93971",5210109,"Goiás","5","Sul Goiano","17","Catalão","Ipameri","5","Centro-Oeste"
"GO","93548",5210158,"Goiás","3","Centro Goiano","6","Ceres","Ipiranga de Goiás","5","Centro-Oeste"
"GO","93998",5210208,"Goiás","3","Centro Goiano","8","Iporá","Iporá","5","Centro-Oeste"
"GO","94013",5210307,"Goiás","3","Centro Goiano","8","Iporá","Israelândia","5","Centro-Oeste"
"GO","94030",5210406,"Goiás","3","Centro Goiano","7","Anápolis","Itaberaí","5","Centro-Oeste"
"GO","92282",5210562,"Goiás","3","Centro Goiano","7","Anápolis","Itaguari","5","Centro-Oeste"
"GO","94072",5210604,"Goiás","3","Centro Goiano","7","Anápolis","Itaguaru","5","Centro-Oeste"
"GO","94110",5210802,"Goiás","5","Sul Goiano","18","Quirinópolis","Itajá","5","Centro-Oeste"
"GO","94137",5210901,"Goiás","3","Centro Goiano","6","Ceres","Itapaci","5","Centro-Oeste"
"GO","94153",5211008,"Goiás","1","Noroeste Goiano","2","Rio Vermelho","Itapirapuã","5","Centro-Oeste"
"GO","94196",5211206,"Goiás","3","Centro Goiano","6","Ceres","Itapuranga","5","Centro-Oeste"
"GO","94218",5211305,"Goiás","5","Sul Goiano","18","Quirinópolis","Itarumã","5","Centro-Oeste"
"GO","94234",5211404,"Goiás","3","Centro Goiano","7","Anápolis","Itauçu","5","Centro-Oeste"
"GO","94250",5211503,"Goiás","5","Sul Goiano","15","Meia Ponte","Itumbiara","5","Centro-Oeste"
"GO","94277",5211602,"Goiás","3","Centro Goiano","8","Iporá","Ivolândia","5","Centro-Oeste"
"GO","94293",5211701,"Goiás","5","Sul Goiano","14","Vale do Rio dos Bois","Jandaia","5","Centro-Oeste"
"GO","94315",5211800,"Goiás","3","Centro Goiano","7","Anápolis","Jaraguá","5","Centro-Oeste"
"GO","94331",5211909,"Goiás","5","Sul Goiano","13","Sudoeste de Goiás","Jataí","5","Centro-Oeste"
"GO","94358",5212006,"Goiás","3","Centro Goiano","8","Iporá","Jaupaci","5","Centro-Oeste"
"GO","92983",5212055,"Goiás","3","Centro Goiano","7","Anápolis","Jesúpolis","5","Centro-Oeste"
"GO","94374",5212105,"Goiás","5","Sul Goiano","15","Meia Ponte","Joviânia","5","Centro-Oeste"
"GO","94390",5212204,"Goiás","1","Noroeste Goiano","2","Rio Vermelho","Jussara","5","Centro-Oeste"
"GO","93602",5212253,"Goiás","5","Sul Goiano","18","Quirinópolis","Lagoa Santa","5","Centro-Oeste"
"GO","94439",5212303,"Goiás","3","Centro Goiano","10","Goiânia","Leopoldo de Bulhões","5","Centro-Oeste"
"GO","94455",5212501,"Goiás","4","Leste Goiano","12","Entorno de Brasília","Luziânia","5","Centro-Oeste"
"GO","94471",5212600,"Goiás","5","Sul Goiano","15","Meia Ponte","Mairipotaba","5","Centro-Oeste"
"GO","94498",5212709,"Goiás","4","Leste Goiano","11","Vão do Paranã","Mambaí","5","Centro-Oeste"
"GO","94510",5212808,"Goiás","2","Norte Goiano","4","Porangatu","Mara Rosa","5","Centro-Oeste"
"GO","94536",5212907,"Goiás","5","Sul Goiano","15","Meia Ponte","Marzagão","5","Centro-Oeste"
"GO","92320",5212956,"Goiás","1","Noroeste Goiano","2","Rio Vermelho","Matrinchã","5","Centro-Oeste"
"GO","94579",5213004,"Goiás","5","Sul Goiano","13","Sudoeste de Goiás","Maurilândia","5","Centro-Oeste"
"GO","92347",5213053,"Goiás","4","Leste Goiano","12","Entorno de Brasília","Mimoso de Goiás","5","Centro-Oeste"
"GO","96474",5213087,"Goiás","2","Norte Goiano","4","Porangatu","Minaçu","5","Centro-Oeste"
"GO","94595",5213103,"Goiás","5","Sul Goiano","13","Sudoeste de Goiás","Mineiros","5","Centro-Oeste"
"GO","94650",5213400,"Goiás","3","Centro Goiano","8","Iporá","Moiporá","5","Centro-Oeste"
"GO","94676",5213509,"Goiás","2","Norte Goiano","5","Chapada dos Veadeiros","Monte Alegre de Goiás","5","Centro-Oeste"
"GO","94714",5213707,"Goiás","1","Noroeste Goiano","3","Aragarças","Montes Claros de Goiás","5","Centro-Oeste"
"GO","92363",5213756,"Goiás","5","Sul Goiano","13","Sudoeste de Goiás","Montividiu","5","Centro-Oeste"
"GO","93181",5213772,"Goiás","2","Norte Goiano","4","Porangatu","Montividiu do Norte","5","Centro-Oeste"
"GO","94730",5213806,"Goiás","5","Sul Goiano","15","Meia Ponte","Morrinhos","5","Centro-Oeste"
"GO","92169",5213855,"Goiás","3","Centro Goiano","6","Ceres","Morro Agudo de Goiás","5","Centro-Oeste"
"GO","94757",5213905,"Goiás","3","Centro Goiano","9","Anicuns","Mossâmedes","5","Centro-Oeste"
"GO","94773",5214002,"Goiás","1","Noroeste Goiano","1","São Miguel do Araguaia","Mozarlândia","5","Centro-Oeste"
"GO","96512",5214051,"Goiás","1","Noroeste Goiano","1","São Miguel do Araguaia","Mundo Novo","5","Centro-Oeste"
"GO","94790",5214101,"Goiás","2","Norte Goiano","4","Porangatu","Mutunópolis","5","Centro-Oeste"
"GO","94854",5214408,"Goiás","3","Centro Goiano","9","Anicuns","Nazário","5","Centro-Oeste"
"GO","94870",5214507,"Goiás","3","Centro Goiano","10","Goiânia","Nerópolis","5","Centro-Oeste"
"GO","94897",5214606,"Goiás","2","Norte Goiano","4","Porangatu","Niquelândia","5","Centro-Oeste"
"GO","94919",5214705,"Goiás","3","Centro Goiano","6","Ceres","Nova América","5","Centro-Oeste"
"GO","94935",5214804,"Goiás","5","Sul Goiano","17","Catalão","Nova Aurora","5","Centro-Oeste"
"GO","96539",5214838,"Goiás","1","Noroeste Goiano","1","São Miguel do Araguaia","Nova Crixás","5","Centro-Oeste"
"GO","96555",5214861,"Goiás","3","Centro Goiano","6","Ceres","Nova Glória","5","Centro-Oeste"
"GO","93084",5214879,"Goiás","2","Norte Goiano","4","Porangatu","Nova Iguaçu de Goiás","5","Centro-Oeste"
"GO","94951",5214903,"Goiás","2","Norte Goiano","5","Chapada dos Veadeiros","Nova Roma","5","Centro-Oeste"
"GO","94978",5215009,"Goiás","3","Centro Goiano","7","Anápolis","Nova Veneza","5","Centro-Oeste"
"GO","95010",5215207,"Goiás","3","Centro Goiano","8","Iporá","Novo Brasil","5","Centro-Oeste"
"GO","93327",5215231,"Goiás","4","Leste Goiano","12","Entorno de Brasília","Novo Gama","5","Centro-Oeste"
"GO","92444",5215256,"Goiás","1","Noroeste Goiano","1","São Miguel do Araguaia","Novo Planalto","5","Centro-Oeste"
"GO","95036",5215306,"Goiás","5","Sul Goiano","16","Pires do Rio","Orizona","5","Centro-Oeste"
"GO","95052",5215405,"Goiás","3","Centro Goiano","7","Anápolis","Ouro Verde de Goiás","5","Centro-Oeste"
"GO","95079",5215504,"Goiás","5","Sul Goiano","17","Catalão","Ouvidor","5","Centro-Oeste"
